file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b,len_a,len_b
poc/D2672 copy.txt,corpus/D494.txt,41.0,chos gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de skad gsungs pa dge sbyong che/ /zh,"chos gang rgyus byung de'i rgyu dang / /
de rnams kyi ni 'gog pa yang / /
gang yin de bzhin gshegs pas gsungs / /
de skad gsungs nas dge sbyong che / /
gzh",19698,19836,341196,341351,138,155
poc/D2672 copy.txt,corpus/D494.txt,167.0,ar byang chub pa'i rgyud chen po las 'di skad du/ dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi ngo bo nyid,"am byang chub kyi snying po la mchis kyi bar du /
dngos po thams cad dang bral ba /
phung po dang khams dang skye mched dang gzung ba dang 'dzin pa rnam par spangs pa /
chos bdag med pa mnyam pa nyid kyi phyir rang gi sems gdod ma nas ma skyes pa /
stong pa nyid kyi ngo bo nyid",39718,39989,347625,347903,271,278
poc/D2672 copy.txt,corpus/D494.txt,166.39999999999998,as 'di skad du/ dngos po thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bdag med pa mnyam pa nyid kyis rang gi sems gzod ma nas ma skyes pa stong pa nyid kyi ngo bo nyid,"as /
'di ltar dngos po thams cad dang bral ba phung po dang khams dang /
skye mched dang /
gzung ba dang /
'dzin pa rnam par spangs pa chos bdag med pa mnyam pa nyid kyis rang gi sems thog ma nas ma skyes pa stong pa nyid kyi ngo bo nyid",39752,39989,401284,401521,237,237
poc/D2672 copy.txt,corpus/D494.txt,70.0,phung po dang khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos,"phung po dang khams dang skye mched dang gzung ba dang 'dzin pa rnam par spangs pa /
chos",39800,39891,24599,24688,91,89
poc/D2672 copy.txt,corpus/D494.txt,56.300000000000004,khams dang skye mched dang / gzung ba dang 'dzin pa rnam par spangs pa/ /chos bda,"khams dang /
skye mched dang /
gzung ba dang /
'dzin pa rnam par spangs pa zhes bya",39814,39895,401852,401935,81,83
poc/D2672 copy.txt,corpus/D494.txt,105.5,as/ /gang gis rta dang 'dra ba'i sems/ /mnyam par gzhag pas btul nas su/ /byams dang snying rje brtan byas na/ /dngos grub brtan pa mod la thob/ /c,"al / /
gang gis rta dang 'dra ba'i sems / /
mnyam par gzhag pas btul nas su / /
byams dang snying rje brtan byas na / /
dngos grub brtan pa mod la 'thob / /
c",45357,45504,342315,342473,147,158
poc/D2672 copy.txt,corpus/D494.txt,52.4,sngon chad ser sna bsten pa'i phyir/ /bgegs ni rang gi sems las byung,"sngon cad ser sna bsten pa'i phyir / /
bgegs ni rang gi sems las byung",58496,58565,93015,93085,69,70
poc/D2672 copy.txt,corpus/D494.txt,150.3,de yi rgyu ni gzhig pa'i phyir/ /gang du sems dang sems 'byung ba'i/ /rtog pa thams cad spong ba dang / /rnam par rtog pa las byung ba'i/ /spros pa thams cad 'gag 'gyur ba/ /byang chub sems zhes bshad pa yin,"de yi rgyu ni gzhig pa'i phyir / /
gang du sems dang sems byung ba'i / /
rtog pa thams cad spong ba dang / /
rnam par rtog pa las byung ba'i / /
spros pa thams cad 'gag 'gyur ba'i / /
byang chub sems zhes bshad pa yin",58624,58831,93090,93307,207,217
poc/D2672 copy.txt,corpus/D494.txt,86.8,du/ gsang ba'i bdag po 'di ni byis pa so so'i skye bo 'khor ba na kun du 'khyams pa rnams kyi dbugs 'byin pa'i mchog yin te,"d / /
gsang ba pa'i bdag po 'di ni byis pa so so'i skye bo 'khor ba na kun tu 'khyam pa rnams kyi dbugs 'byin pa'i mchog yin te",128718,128841,16116,16243,123,127
poc/D2672 copy.txt,corpus/D494.txt,57.4,a gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams,"a' gsang sngags kyi sgo nas /
byang chub sems dpa'i spyad pa spyod pa rnams",153724,153796,399122,399197,72,75
poc/D2672 copy.txt,corpus/D494.txt,57.4,a gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams,a' gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams,153724,153796,146399,146472,72,73
poc/D2672 copy.txt,corpus/D494.txt,62.4,gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams kyi dor n,gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams kyi don,153726,153806,248400,248478,80,78
poc/D2672 copy.txt,corpus/D495.txt,45.5,yang na gsang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa rnams kyi,"yon / /
gang zhig sngags kyi sgo nas ni / /
byang chub sems dpa'i spyad pa spyod / /
sngags kyi",153718,153800,124269,124364,82,95
poc/D2672 copy.txt,corpus/D495.txt,42.9,g sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa,"g /
sngags kyi sgor byang chub sems dpa'i spyad pa spyod pa",153730,153790,225274,225333,60,59
poc/D2672 copy.txt,corpus/D496.txt,45.8,bde bar gshegs pa'i mtho gang tshad kyi sku gzugs gzhag la,bde bar gshegs pa'i mtho gang gi tshad kyi sku gzugs gzhag la,24380,24438,301526,301587,58,61
poc/D2672 copy.txt,corpus/D496.txt,278.9,bram ze'am rgyal rigs kyi bu mo gzugs bzang ba/ yan lag thams cad yongs su rdzogs pa/ gso sbyong bzung ba zhag gi rin la ma brtsegs par nyos pa'i shing bal 'khal du bcug la/ tshes grangs dang byed pa dang yud tsam bzang po la yan lag thams cad yongs su rdzogs pa'i tha ga pa 'thag tu gzhug ste/ ba lang gi lci ba sa la ma lhung bas dkyil 'khor bskus la/ spos dang me tog dang bdug pa la sogs pas,"bram ze'am /
rgyal rigs kyi bu mo gzugs bzang ba yan lag thams cad yongs su rdzogs pa gso sbyong gzung ba zhig la rin la ma brtsegs par nyos pa'i shing bal 'khal du bcug la /
tshes grangs dang /
byed pa dang /
yud tsam bzang po la yan lag thams cad yongs su rdzogs pa'i tha ga pa 'thag tu bcug ste /
ba'i lci ba sa la ma lhung bas dkyil 'khor bskus la sbos dang /
me tog dang /
bdug pa la sogs pas",24609,25004,296391,296788,395,397
poc/D2672 copy.txt,corpus/D496.txt,40.0,a/ tshes grangs dang byed pa dang yud tsam bzang po,"a tshes grangs dang /
byed pa dang /
yud tsam bzang po",24780,24831,368223,368277,51,54
poc/D2672 copy.txt,corpus/D496.txt,48.4,ug ste/ ba lang gi lci ba sa la ma lhung bas dkyil 'khor bskus la/ s,"us te /
ba lang gi lci ba sa la ma lhung bas dkyil 'khor bskus la /
s",24896,24964,318080,318149,68,69
poc/D2672 copy.txt,corpus/D496.txt,40.9,ba lang gi lci ba sa la ma lhung bas dkyil 'khor bskus la,ba lang gi lci ba sa la ma lhung bas dkyil 'khor la bskus la,24904,24961,357957,358017,57,60
poc/D2672 copy.txt,corpus/D496.txt,45.1,bas dkyil 'khor bskus la/ spos dang me tog dang bdug pa la sogs pas,"bas dkyil 'khor la bskus te /
spos dang me tog dang bdug pa la sogs pas",24937,25004,386541,386612,67,71
poc/D2672 copy.txt,corpus/D496.txt,56.5,o/ /tha ga pa'i thags cha rnams kyang ba'i rnam lnga dang spos chus bkru'o zh,"o / /
tha ga pa'i thags cha rnams kyang ba'i sna lnga dang spos chus bkru'o / /
zh",25017,25094,296846,296928,77,82
poc/D2672 copy.txt,corpus/D496.txt,515.6999999999999,o khrus byas shing byug pas byugs la/ thod ze'u kas bcings shing dri zhim po'i dri dang ldan par byas pas mchod pa rgya cher byas la/ a ka ru'i bdug pa bsreg cing tha ga pa la yon bzang du byin la dgrol bar bya'o/ /bkrol nas kyang byin gyis brlabs te/ sa phyogs gtsang mar me tog gi sil ma bkram pa spos dang bdug pas bdugs la spos chu'i nang du bcug ste zhag bdun du gzhag go zhes gsungs so/ /spos kyis btab pa zhes bya ba yang de nyid las phye ma 'jam pos ras la lan mang du bsgo bar bya'o/ /klu shing dang tsam pa ka dang skya snar la sogs pa'i me tog gis kyang bskor bar bya'o/ /de'i 'og tu srung ba byas pas tshes grangs ngan pa dang mi mthun par 'jug pa'i nyes pa dang bral zhing / tshes grangs dang byed pa dang / yud tsam bzang po la rol mo'i sgra sna tshogs mang po 'byin pa/ shis par brjod pa yod pa/ me tog bkram pa'i dkyil 'khor du mchod pa rgya cher byas la/ de bzhin gshegs pa thams cad la phyag byas nas gsol ba btab ste,"o / /
khrus byas shing byug pas byugs la thod ze'u ka bcings shing dri zhim po dang /
dri dang ldan par byas pas mchod pa rgya cher byas la /
a ga ru'i bdug pa bsregs shing thag pa la yon bzang du byin la dgrol bar bya'o / /
bkrol nas kyang 'khor los sgyur ba chen po'i sngags kyis byin gyis brlabs la /
sa phyogs gtsang ma me tog sil ma bkram pa /
spos dang bdug pas bdugs par spos kyi chu'i nang du bcug ste zhag bdun bzhag go / /
de nas phyung la nyi ma la skam mo / /
de nas ga bur dang /
gur gum dang bsres pa'i phye ma 'jam pos ras la lan mang du bsgo bar bya'o / /
klu shing dang /
tsam pa ka dang /
skya snar la sogs pa'i me tog gis kyang bsgo bar bya'o / /
smyung ba byas pas tshes grangs ngan pa dang /
mi mthun par 'jug pa'i nyes pa dang bral zhing /
tshes grangs dang /
byed pa dang /
yud tsam bzang po la rol mo'i sgra sna tshogs mang po 'byin pa /
shis pa brjod pa yod pa me tog bkram pa'i dkyil 'khor du mchod pa rgya cher byas la /
de bzhin gshegs pa thams cad la phyag byas nas gsol ba btab ste",25482,26417,368729,369740,935,1011
poc/D2672 copy.txt,corpus/D496.txt,43.2,a byas pas tshes grangs ngan pa dang mi mthun par 'jug pa'i nyes pa dang bral zhing / tshes grangs dang byed pa dang / yud tsam bzang,a bab pa tshes grangs ngan pa ma yin pa mi mthun par 'jug pa dang phrad pa spangs pa dang nyi ma dang byed pa dang yud tsam dang,26084,26217,113437,113565,133,128
poc/D2672 copy.txt,corpus/D496.txt,77.39999999999999,ri mo mkhan gso sbyong gzung ba/ mkhas pa dad pa snying rje dang ldan pa ser sna med pa yan lag thams cad yongs su rdzogs pa,"ri mo mkhan gso sbyong gzung ba dang /
mkhas pa dang /
dad pa dang snying rje dang ldan pa /
ser sna med pa yan lag thams cad yongs su rdzogs pa",26647,26771,297014,297158,124,144
poc/D2672 copy.txt,corpus/D496.txt,148.6,s sgrub pa po byams pa'i sems dang ldan pa/ thod ze'u ka bcings pa/ sngags ba grang nor bu 'chang ba dang bcas par ri mo mkhan gyi rgyab na 'dug cing / bcom ldan 'das kyi sku gzugs dang kha dog dang bcas par bya'o/ /phyag rgya dang yi ge rnams kyang bsam,"s sgrub pa po byams pa'i sems dang ldan pa thod ze'u ka bcings pa sngags bgrang nor bu 'phyang ba dang bcas par ri mo mkhan gyi rgyab na 'dug cing /
bcom ldan 'das 'khor los sgyur ba chen po'i gzugs dang kha dog bsam par bya'o / /
phyag rgya dang yi ge rnams kyang bsam",26890,27144,297611,297880,254,269
poc/D2672 copy.txt,corpus/D496.txt,138.9,gdugs dang rgyal mtshan dang ba dan bsgreng zhing / sil snyan dang dga' bar 'gyur ba'i sgra mang po dang / shis pa rgya chen po dang / bkra shis brjod pa rnams kyis mchod par bya'o zh,"gdugs dang /
rgyal mtshan dang /
ba dan bsgreng zhing sil snyan dang /
dga' bar 'gyur ba'i sgra mang po dang /
shis pa rgya chen po dang /
bkra shis pa brjod pa rnams kyis mchod par bya'o / /
zh",27856,28039,297403,297597,183,194
poc/D2672 copy.txt,corpus/D496.txt,126.1,ngag ma gtogs par yid med/ yid ma gtogs par ngag med/ bdag gi yid ma gtogs par lha'i sku med de yid nyid ngag yin/ ngag nyid yid yin la/ lha'i gzugs nyid kyang yid yin la/ ngag nyid kyang lha'i gzugs yin no,"ngag ma gtogs par yid med /
yid ma gtogs par ngag med /
yid ma gtogs par lha'i gzugs med de /
yid nyid ngag yin la ngag nyid yid yin zhing lha'i gzugs nyid kyang yid yin la /
ngag nyid kyang lha'i gzugs yin no",40213,40419,455703,455912,206,209
poc/D2672 copy.txt,corpus/D496.txt,46.4,du/ nam gyi bzhi cha lus pa'i tshe/ /gal te rmi lam bzang rmis na,"d / /
nam gyi bzhi cha lus pa'i tshe / /
gal te rmi lam bzang rmis na",89247,89312,117743,117812,65,69
poc/D2672 copy.txt,corpus/D496.txt,42.1,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan s,a yang sangs rgyas dang byang chub sems dpa' rnams kyis yongs,138146,138209,566230,566291,63,61
poc/D2672 copy.txt,corpus/D496.txt,41.5,s zhes bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyis,she na yang sangs rgyas dang byang chub sems dpa' rnams kyis,141834,141899,566225,566285,65,60
poc/D2672 copy.txt,corpus/D496.txt,98.5,tshe 'di la dngos grub la nges par gzhol bar 'gyur ba dang / shi 'phos nas kyang rdo rje'i rigs su gzhon nu'i lus thob par 'gyur ro,"tshe 'di la dngos grub la nges par gzhol bar gyur pa dang /
shi 'phos nas kyang rdo rje'i rigs su gzhon nu'i lus thob par 'gyur ro",147765,147896,348859,348989,131,130
poc/D2672 copy.txt,corpus/D496.txt,72.0,bdag nyid rang gi lha'i gzugs su byas la/ the tshom med pa'i yid kyis nga rgyal bskyed cing,"bdag nyid rang gi lha'i gzugs su byas la the tshom med pa'i yid kyis /
nga rgyal bskyed cing",153883,153974,350452,350544,91,92
poc/D2672 copy.txt,corpus/D496.txt,41.6,rtag par dus thams cad du bskyod kyang mi g.yo ba de'i tshe,rtag tu dus thams cad du bskyod kyang mi g.yo ba de'i tshe,153977,154036,350616,350674,59,58
poc/D2672 copy.txt,corpus/D497.txt,42.0,a ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan s,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyis yongs",138149,138209,4475,4535,60,60
poc/D2672 copy.txt,corpus/D497.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyis,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyis",141846,141899,4475,4529,53,54
poc/D2672 copy.txt,corpus/D502.txt,51.7,bya ba ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar g,"ba byas nas /
sangs rgyas dang byang chub sems dpa' rnams kyi spyan sngar g",138144,138215,47070,47145,71,75
poc/D2672 copy.txt,corpus/D502.txt,42.0,sangs rgyas dang byang chub sems dpa' rnams kyi spy,sangs rgyas dang byang chub sems dpa' rnams kyi spy,138154,138205,90529,90580,51,51
poc/D2672 copy.txt,corpus/D502.txt,42.4,ang sngags kyi sgo nas byang chub sems dpa'i spyad pa spyod pa,an pa sngags kyi sgor byang chub sems dpa'i spyad pa spyod pa,153728,153790,1817,1878,62,61
poc/D2672 copy.txt,corpus/D51.txt,42.699999999999996,a nyan thos dang / /rang byang chub dang / byang chub sems dpa' rnams kyi,"a nyan thos dang /
rang sangs rgyas dang /
byang chub sems dpa' rnams kyi",111787,111860,50825,50898,73,73
poc/D2672 copy.txt,corpus/D51.txt,40.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyi,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyi",138149,138201,50845,50898,52,53
poc/D2672 copy.txt,corpus/D51.txt,40.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyi,"ang sangs rgyas dang /
byang chub sems dpa' rnams kyi",141846,141898,50845,50898,52,53
poc/D2672 copy.txt,corpus/D519.txt,86.1,chos gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de skad gsungs pa dge sbyong che,"chos gang rgyus byung de dag ni / /
rgyu la 'gog pa gang yin pa / /
de bzhin gshegs pas bka' stsal to / /
de skad gsungs pa dge sbyong che",19698,19831,250,388,133,138
poc/D2672 copy.txt,corpus/D52.txt,60.00000000000001,a dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems can thams cad,"a dang /
sems can thams cad dang lus mnyam pa dang /
sems can thams cad dang /
sems mnyam pa dang /
sems can thams cad dang ngag mnyam pa dang /
sems can thams cad",129888,130048,51463,51626,160,163
poc/D2672 copy.txt,corpus/D520.txt,75.5,chos gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de s,"chos gang rgyus byung de dag gi / /
rgyu dang de 'gog gang yin pa / /
de bzhin gshegs pas bka' stsal te / /
dge s",19698,19803,1868,1981,105,113
poc/D2672 copy.txt,corpus/D521.txt,74.9,chos gang rgyus byung de dag gi/ /rgyu dang de 'gag gang yin pa/ de bzhin gshegs pas bka' stsal te/ /de s,"chos gang rgyus 'byung de dag gi / /
rgyu dang de 'gog gang yin pa / /
de bzhin gshegs pas bka' stsal te / /
dge s",19698,19803,206,320,105,114
poc/D2672 copy.txt,corpus/D542.txt,40.6,sems can thams cad kyi dge ba'i rtsa ba bskyed pa'i phyir,sems can thams cad la dge ba'i rtsa ba bskyed pa'i phyir,7514,7571,3302,3358,57,56
poc/D2672 copy.txt,corpus/D543.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyi s,a'i sangs rgyas dang byang chub sems dpa' rnams kyis,138149,138203,730476,730528,54,52
poc/D2672 copy.txt,corpus/D543.txt,41.1,a ni sangs rgyas dang byang chub sems dpa' rnams kyis,a'i sangs rgyas dang byang chub sems dpa' rnams kyis,141846,141899,730476,730528,53,52
poc/D2672 copy.txt,corpus/D555.txt,41.9,ni sangs rgyas dang byang chub sems dpa' rnams kyis 'dul b,"na /
sangs rgyas dang byang chub sems dpa' rnams kyi 'du b",141848,141906,219894,219952,58,58
poc/D2672 copy.txt,corpus/D556.txt,45.0,a ni sangs rgyas dang byang chub sems dpa' rnams kyi spy,"a ni /
sangs rgyas dang /
byang chub sems dpa' rnams kyi spy",138149,138205,203406,203466,56,60
poc/D2672 copy.txt,corpus/D556.txt,43.0,a ni sangs rgyas dang byang chub sems dpa' rnams kyis,"a ni /
sangs rgyas dang /
byang chub sems dpa' rnams kyi s",141846,141899,203406,203464,53,58
poc/D2672 copy.txt,corpus/D557.txt,43.10000000000001,ste/ 'di ltar ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba nas/ skye ba'i rkyen gyis rga,"ste /
'di ltar ma rig pa'i rkyen gyis 'du byed rnams /
'du byed rnams kyi rkyen gyis rna",45848,45941,189421,189509,93,88
poc/D2672 copy.txt,corpus/D56.txt,49.1,a ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"ang mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34312,34384,721182,721253,72,71
poc/D2672 copy.txt,corpus/D56.txt,48.0,mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34317,34384,721903,721970,67,67
poc/D2672 copy.txt,corpus/D56.txt,40.0,ste/ 'di ltar ma rig pa'i rkyen gyis 'du byed rnams,"ste /
'di ltar ma rig pa'i rkyen gyis 'du byed rnams",45848,45899,112715,112767,51,52
poc/D2672 copy.txt,corpus/D57.txt,48.4,i mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"is mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34315,34384,71092,71162,69,70
poc/D2672 copy.txt,corpus/D59.txt,42.0,o thams cad dang bral ba phung po dang khams dang skye mched dang / gzung ba dang 'd,"os thams cad ces bya ba ni phung po dang /
khams dang /
skye mched dang /
'dus byas dang /
'd",39775,39859,13621,13714,84,93
poc/D2672 copy.txt,corpus/D592.txt,41.5,kyang de la bsrung ba dang bskyab pa dang sbed par bgyid,"kyang de la bsrung ba dang /
bskyab pa dang /
sbed par byed",122249,122305,15493,15552,56,59
poc/D2672 copy.txt,corpus/D593.txt,45.60000000000001,kyang de la bsrung ba dang bskyab pa dang sbed par bgyid lags so zhes 'byung ba dang 'gal bar 'gyur,"kyang de la bsrung ba dang /
bskyab pa dang /
sbed par byed de /
de rnams kyi yid du 'ong ba dang dga' bar 'gyur",122249,122348,16293,16405,99,112
poc/D2672 copy.txt,corpus/D599.txt,50.0,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,kun nas sgor 'jug pa'i 'od zer gtsug tor dri ma med par snang ba,19936,20000,31634,31698,64,64
poc/D2672 copy.txt,corpus/D599.txt,56.8,gi bye ma snyed de bzhin gshegs pa rnams la dge ba'i rtsa ba bskyed par 'gyur ro,gyi bye ma snyed kyi de bzhin gshegs pa rnams la dge ba'i rtsa ba bskyed par 'gyur ro,20043,20123,25785,25870,80,85
poc/D2672 copy.txt,corpus/D599.txt,56.9,i bye ma snyed de bzhin gshegs pa rnams la dge ba'i rtsa ba bskyed par 'gyur ro zhe,"i bye ma snyed kyi de bzhin gshegs pa rnams la dge ba'i rtsa ba bskyed par 'gyur ro / /
tshe",20044,20127,29615,29707,83,92
poc/D2672 copy.txt,corpus/D599.txt,41.0,de bzhin gshegs pa rnams la dge ba'i rtsa ba bskyed,de bzhin gshegs pa rnams la dge ba'i rtsa ba bskyed,20059,20110,32796,32847,51,51
poc/D2672 copy.txt,corpus/D6.txt,43.10000000000001,ste/ 'di ltar ma rig pa'i rkyen gyis 'du byed rnams zhes bya ba nas/ skye ba'i rkyen gyis rga,"ste /
'di ltar ma rig pa'i rkyen gyis 'du byed rnams /
'du byed rnams kyi rkyen gyis rna",45848,45941,2082458,2082546,93,88
poc/D2672 copy.txt,corpus/D63.txt,40.0,s sems can thams cad kyi dge ba'i rtsa ba bskyed pa,s sems can thams cad kyi dge ba'i rtsa ba bskyed pa,7512,7563,89513,89564,51,51
poc/D2672 copy.txt,corpus/D63.txt,83.5,mdza' ba bzung na ni/ ha cang yang byed 'dod par 'gyur/ mi mdza' bas bzung na ni/ thams cad kyi thams cad du byed mi 'dod par gyur pas/ rjes su chags pa dang khong khro ba'i sems gnyis dang ldan pas ni chos mnyam pa nyid de khong du chud par byed mi nus so,"mdza' ba bzung na ni thams cad kyi thams cad du byed mi 'dod par 'gyur /
mdza' ba bzung na ni ha cang byed 'dod par 'gyur te /
rjes su chags pa dang /
khong khro ba'i sems gnyis kyis ni chos mnyam pa nyid khong du chud par byed mi nus so",46676,46932,49917,50154,256,237
poc/D2672 copy.txt,corpus/D63.txt,63.900000000000006,al ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad,"a' ba dang /
sems can thams cad gnyer ba dang /
sems can thams cad dbugs 'byin pa dang /
sems can thams cad",129884,129992,3799,3906,108,107
poc/D2672 copy.txt,corpus/D65.txt,41.4,ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las,"bdag gis sems can thams cad bskul bar bya'o snyam du byams pa sgom pa dang /
bdag gis sems can thams cad yongs su mya ngan las",129887,130014,51741,51867,127,126
poc/D2672 copy.txt,corpus/D66.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",151962,152015,93461,93518,53,57
poc/D2672 copy.txt,corpus/D66.txt,42.0,zhes bya ba ni 'dod chags dang zhe sdang dang gti mug,"zhes bya ba ni 'dod chags dang /
zhe sdang dang /
gti mug",167692,167745,93461,93518,53,57
poc/D2672 copy.txt,corpus/D70.txt,51.0,a ni mi rtag pa dang / sdug bsngal ba dang / stong pa dang / bdag med pa,"a ni mi rtag pa dang /
sdug bsngal ba dang /
stong pa dang /
bdag med pa",34312,34384,77395,77467,72,72
poc/D2672 copy.txt,corpus/D70.txt,122.3,a gnas kyi bar du/ sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems ca,"ang sbyin pa de sems can thams cad bsgral ba dang /
sems can thams cad dgrol ba dang /
sems can thams cad dbugs dbyung ba dang /
sems can thams cad yongs su mya ngan las bzla ba dang /
thams ca",129842,130037,10311,10504,195,193
poc/D2672 copy.txt,corpus/D70.txt,122.3,a gnas kyi bar du/ sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang / sems ca,"ang sbyin pa de sems can thams cad bsgral ba dang /
sems can thams cad dgrol ba dang /
sems can thams cad dbugs dbyung ba dang /
sems can thams cad yongs su mya ngan las bzla ba dang /
thams ca",129842,130037,9915,10108,195,193
poc/D2672 copy.txt,corpus/D70.txt,84.69999999999999,sems can thams cad bsgral ba dang / sems can thams cad sgrol ba dang / sems can thams cad dbugs dbyung ba dang / sems ca,"sems can thams cad bsgral ba dang /
sems can thams cad dgrol ba dang /
sems can thams cad dbugs dbyung ba dang /
thams ca",129861,129981,35796,35917,120,121
poc/D2672 copy.txt,corpus/D70.txt,50.00000000000001,n thams cad dbugs dbyung ba dang / sems can thams cad yongs su mya ngan las 'da' ba dang,"n thams cad dbugs dbyung ba dang /
'jig rten thams cad yongs su mya ngan las bzla ba dang",129939,130027,91775,91864,88,89
poc/D2672 copy.txt,corpus/D70.txt,43.1,sems can thams cad thams cad mkhyen pa'i ye shes la dgod pa'i s,sems can thams cad thams cad mkhyen pa'i ye shes bla na med pa'i s,130030,130093,3472,3538,63,66
poc/D2672 copy.txt,corpus/D71.txt,47.699999999999996,a ba ni sangs rgyas dang chos dang dge 'dun dang lha dang gtong pa dang tshul khrims,"a dang /
sangs rgyas dang /
chos dang /
dge 'dun la dang ba dang /
dad pa dang /
tshul khrims",37249,37333,24777,24870,84,93
poc/D2672 copy.txt,corpus/D724.txt,45.7,dang 'phags pa nyan thos dang / /rang byang chub dang / byang chub sems dpa',"dang /
'phags pa nyan thos dang /
rang sangs rgyas dang /
byang chub sems dpa'",111774,111850,6356,6434,76,78
poc/D2672 copy.txt,corpus/D724.txt,40.4,ng 'phags pa nyan thos dang / /rang byang chub dang / byang chub sems dpa' rnams,"ng /
'phags pa nyan thos dang rang sangs rgyas thams cad dang /
byang chub sems dpa' rnams",111776,111856,298876,298966,80,90
poc/D2672 copy.txt,corpus/D726.txt,40.0,dkar po dang dmar po dang ser po dang ljang gu dang,"dkar po dang /
dmar po dang /
ser po dang /
ljang gu dang",62255,62306,1236,1293,51,57
poc/D2672 copy.txt,corpus/D73.txt,42.1,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyi spyan s,"a dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyis yongs",138146,138209,24582,24647,63,65
poc/D2672 copy.txt,corpus/D73.txt,41.2,a ba ni sangs rgyas dang byang chub sems dpa' rnams kyis,"a dang /
sangs rgyas dang /
byang chub sems dpa' rnams kyis",141843,141899,24582,24641,56,59
poc/D2672 copy.txt,corpus/D746.txt,51.0,bya gag gi sgo nga 'dra bar 'dug na dngos grub sbyin par 'gyur ro,bya gag gi sgo nga 'dra bar 'dug na dngos grub sbyin par 'gyur ro,20665,20730,558820,558885,65,65
