file_a,file_b,score,text_a,text_b,start_a,end_a,start_b,end_b
poc/rDo rje tshig rkang.txt,corpus/071_mdo_sde_sha.txt,26.4,rten cing 'brel par 'byung ba'i lam,rten cing 'brel par 'byung ba'i gtam,6438,6473,1027827,1027863
poc/rDo rje tshig rkang.txt,corpus/058_mdo_sde_pha.txt,26.4,a' rten cing 'brel par 'byung ba/ gzh,"a'o/_/rten 
[\[226b.2\]]cing 'brel par 'byung ba zh",1464,1501,864853,864904
poc/rDo rje tshig rkang.txt,corpus/045_mdo_sde_ka.txt,26.4,i rdzu 'phrul gyi rkang pa bzhi ni/ las,i rdzu 'phrul gyi rkang pa bzhi las,2466,2505,111054,111089
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,26.399999999999995,ags 'phags pa'i lam yan lag brgyad ni/ rnam,"ang /_'phags pa'i lam yan lag 
[\[407a.2\]]brgyad pa dang /_rnam",10176,10219,1582042,1582106
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,26.399999999999995,ags 'phags pa'i lam yan lag brgyad ni/ rnam,ang /_'phags pa'i lam yan lag brgyad pa dang /_rnam,10176,10219,776858,776909
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.399999999999995,ags 'phags pa'i lam yan lag brgyad ni/ rnam,ang /_'phags pa'i lam yan lag brgyad pa dang /_rnam,10176,10219,242600,242651
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,26.399999999999995,ags 'phags pa'i lam yan lag brgyad ni/ rnam,ang /_'phags pa'i lam yan lag brgyad pa dang /_rnam,10176,10219,875908,875959
poc/rDo rje tshig rkang.txt,corpus/074_mdo_sde_a.txt,26.399999999999995,ags 'phags pa'i lam yan lag brgyad ni/ rnam,"ang /_
[\[162a.3\]]'phags pa'i lam yan lag brgyad pa dang /_rnam",10176,10219,626385,626449
poc/rDo rje tshig rkang.txt,corpus/100_gzungs_'dus_e.txt,26.399999999999995,a' rten cing 'brel par 'byung ba/ gzhan dbang,a rten cing 'brel par 'byung ba'i rgyan dang,1464,1509,265091,265135
poc/rDo rje tshig rkang.txt,corpus/042_dkon_brtsegs_nga.txt,26.39999999999999,ba'i dran pa nye bar gzhag pa bzhi ni/ yul 'gags pas rang,ba ni dran pa nye bar gzhag pa bzhi dang /_yang dag par spong,5257,5314,745613,745674
poc/rDo rje tshig rkang.txt,corpus/101_gzungs_'dus_waM.txt,26.39999999999999,o/ /rten cing 'brel bar 'byung ba lnga yis lam yongs su rdzogs,o/_/rten cing 'brel bar 'byung ba'i snying po rdzogs,1664,1726,383515,383567
poc/rDo rje tshig rkang.txt,corpus/051_mdo_sde_ja.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,1107121,1107168
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,670123,670170
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,220928,220975
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,338010,338057
poc/rDo rje tshig rkang.txt,corpus/074_mdo_sde_a.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,717459,717506
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,439609,439656
poc/rDo rje tshig rkang.txt,corpus/022_'bum_ta.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,450666,450713
poc/rDo rje tshig rkang.txt,corpus/067_mdo_sde_'a.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,102284,102331
poc/rDo rje tshig rkang.txt,corpus/050_mdo_sde_cha.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,374370,374417
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,164171,164218
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,435514,435561
poc/rDo rje tshig rkang.txt,corpus/039_dkon_brtsegs_ka.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,263104,263151
poc/rDo rje tshig rkang.txt,corpus/037_phal_chen_ga.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,610369,610416
poc/rDo rje tshig rkang.txt,corpus/027_nyi_khri_kha.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,171733,171780
poc/rDo rje tshig rkang.txt,corpus/074_mdo_sde_a.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,708264,708311
poc/rDo rje tshig rkang.txt,corpus/049_mdo_sde_ca.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,439712,439759
poc/rDo rje tshig rkang.txt,corpus/053_mdo_sde_ta.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,1228169,1228216
poc/rDo rje tshig rkang.txt,corpus/057_mdo_sde_pa.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,1146543,1146590
poc/rDo rje tshig rkang.txt,corpus/053_mdo_sde_ta.txt,26.39999999999999,ba'i dran pa nye bar gzhag pa bzhi ni/ yul 'gags pas rang,ba ni dran pa nye bar gzhag pa bzhi dang /_yang dag par spong,5257,5314,710195,710256
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,718093,718140
poc/rDo rje tshig rkang.txt,corpus/089_rgyud_'bum_pa.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,227917,227964
poc/rDo rje tshig rkang.txt,corpus/067_mdo_sde_'a.txt,26.39999999999999,byang chub kyi phyogs dang mthun pa'i chos sum cu rtsa bdun,byang chub kyi phyogs kyi chos sum cu rtsa bdun,2367,2426,637696,637743
poc/rDo rje tshig rkang.txt,corpus/043_dkon_brtsegs_ca.txt,26.399999999999988,rten cing 'brel bar 'byung ba lnga yis lam yongs su rdzogs pa,"rten cing 'brel bar 
[\[278a.2\]]'byung ba la mkhas pa'i rnam pas yongs su dag pa",1668,1729,1072396,1072477
poc/rDo rje tshig rkang.txt,corpus/008_'dul_ba_nya.txt,26.200000000000003,as/ byang chub kyi phyogs dang mthun pa'i chos,ar byang ba'i phyogs dang mthun pa'i chos,2363,2409,626080,626121
poc/rDo rje tshig rkang.txt,corpus/008_'dul_ba_nya.txt,26.200000000000003,as/ byang chub kyi phyogs dang mthun pa'i chos,ar byang ba'i phyogs dang mthun pa'i chos,2363,2409,544394,544435
poc/rDo rje tshig rkang.txt,corpus/091_rgyud_'bum_ba.txt,26.2,ag byin gyis brlabs nas/ byang chub,ar byin gyis brlabs nas/_byang chub,2342,2377,629424,629459
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,26.2,shes rab kyi pha rol tu phyin ma la s,"shes rab kyi pha rol tu phyin pa la 
[\[196b\]]
[\[196b.1\]]s",4233,4270,766138,766199
poc/rDo rje tshig rkang.txt,corpus/049_mdo_sde_ca.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as/_'phags pa'i lam yan lag brgyad,10176,10210,35974,36008
poc/rDo rje tshig rkang.txt,corpus/064_mdo_sde_wa.txt,26.2,ag byin gyis brlabs nas/ byang chub,ar byin gyis brlabs nas byang chub,2342,2377,1028123,1028157
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,26.2,gs 'phags pa'i lam yan lag brgyad,gis 'phags pa'i lam yan lag brgyad,10177,10210,272710,272744
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,229896,229933
poc/rDo rje tshig rkang.txt,corpus/086_rgyud_'bum_tha.txt,26.2,'i rdzu 'phrul gyi rkang pa bzhi ni,'o/_/rdzu 'phrul gyi rkang pa bzhi ni,2465,2500,265163,265200
poc/rDo rje tshig rkang.txt,corpus/041_dkon_brtsegs_ga.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,649423,649460
poc/rDo rje tshig rkang.txt,corpus/030_khri_brgyad_kha.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,871354,871391
poc/rDo rje tshig rkang.txt,corpus/029_khri_brgyad_ka.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,1110748,1110785
poc/rDo rje tshig rkang.txt,corpus/023_'bum_tha.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,1296435,1296472
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.2,a'i dran pa nye bar gzhag pa bzhi ni,a'o/_/dran pa nye bar gzhag pa bzhi ni,5258,5294,834768,834806
poc/rDo rje tshig rkang.txt,corpus/053_mdo_sde_ta.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as/_'phags pa'i lam yan lag brgyad,10176,10210,85416,85450
poc/rDo rje tshig rkang.txt,corpus/103_dkar_chag.txt,26.2,ng rten cing 'brel par 'byung ba'i,ng /_rten cing 'brel bar 'byung ba'i,6435,6469,93329,93365
poc/rDo rje tshig rkang.txt,corpus/056_mdo_sde_na.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,788949,788986
poc/rDo rje tshig rkang.txt,corpus/053_mdo_sde_ta.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,651310,651343
poc/rDo rje tshig rkang.txt,corpus/053_mdo_sde_ta.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,458342,458375
poc/rDo rje tshig rkang.txt,corpus/052_mdo_sde_nya.txt,26.2,a'i dran pa nye bar gzhag pa bzhi ni,a'o/_/dran pa nye bar gzhag pa bzhi ni,5258,5294,839657,839695
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa las,4233,4270,526179,526215
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,1097164,1097197
poc/rDo rje tshig rkang.txt,corpus/060_mdo_sde_ma.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,955424,955457
poc/rDo rje tshig rkang.txt,corpus/061_mdo_sde_tsa.txt,26.2,kyi sku shin tu rnam par dag pa rang,kyi sku shin tu rnam par dag pa dang,11087,11123,634145,634181
poc/rDo rje tshig rkang.txt,corpus/022_'bum_ta.txt,26.2,han nyid do/ /'jig rten las 'das pa'i,"hin nyid do/_/'jig rten las 'das 
[\[119b.3\]]pa'i",6382,6419,453137,453187
poc/rDo rje tshig rkang.txt,corpus/029_khri_brgyad_ka.txt,26.2,sher ba'i dran pa nye bar gzhag pa bzhi ni/ y,shA ri'i bu dran pa nye bar gzhag pa bzhi ni/_by,5252,5297,936384,936432
poc/rDo rje tshig rkang.txt,corpus/043_dkon_brtsegs_ca.txt,26.2,gs 'phags pa'i lam yan lag brgyad,gus 'phags pa'i lam yan lag brgyad,10177,10210,1085146,1085180
poc/rDo rje tshig rkang.txt,corpus/101_gzungs_'dus_waM.txt,26.2,ag byin gyis brlabs nas/ byang chub,ar byin gyis brlabs nas/_byang chub,2342,2377,809858,809893
poc/rDo rje tshig rkang.txt,corpus/008_'dul_ba_nya.txt,26.2,rten cing 'brel par 'byung ba'i la,rten cing 'brel par 'byung ba'i ya,6438,6472,415328,415362
poc/rDo rje tshig rkang.txt,corpus/007_'dul_ba_ja.txt,26.2,rten cing 'brel par 'byung ba'i la,"rten cing 'brel par 'byung ba'i 
[\[115a.2\]]ya",6438,6472,442768,442815
poc/rDo rje tshig rkang.txt,corpus/007_'dul_ba_ja.txt,26.2,rten cing 'brel par 'byung ba'i la,rten cing 'brel par 'byung ba'i ya,6438,6472,244333,244367
poc/rDo rje tshig rkang.txt,corpus/050_mdo_sde_cha.txt,26.2,las 'das pa'i lam la/ phyi nang rten cing 'brel par 'byung ba,ldan 'das kyis lha rnams la yang rten cing 'brel bar 'byung ba,6406,6467,566324,566386
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.2,o shes rab kyi pha rol tu phyin ma la,o/_/shes rab kyi pha rol tu phyin ma pa,4231,4268,877480,877519
poc/rDo rje tshig rkang.txt,corpus/081_rgyud_'bum_ca.txt,26.2,hi bdag byin gyis brlab pa'i rim pa,he bdag byin gyis brlab pa'i rim pa,7892,7927,1089982,1090017
poc/rDo rje tshig rkang.txt,corpus/081_rgyud_'bum_ca.txt,26.2,ag byin gyis brlabs nas/ byang chub,ar byin gyis brlabs nas byang chub,2342,2377,573115,573149
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.2,as pa'i lam la/ phyi nang rten cing 'brel par 'byung ba,ags pa'i bden pa bzhi dang /_rten cing 'brel bar 'byung ba,6412,6467,811726,811784
poc/rDo rje tshig rkang.txt,corpus/101_gzungs_'dus_waM.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,149903,149940
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,668781,668818
poc/rDo rje tshig rkang.txt,corpus/008_'dul_ba_nya.txt,26.2,rten cing 'brel par 'byung ba'i la,rten cing 'brel par 'byung ba'i ya,6438,6472,416977,417011
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,26.2,rdzu 'phrul gyi rkang pa bzhi ni/ la,rdzu 'phrul gyi rkang pa bzhi ni ga,2468,2504,341777,341812
poc/rDo rje tshig rkang.txt,corpus/070_mdo_sde_la.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,548578,548611
poc/rDo rje tshig rkang.txt,corpus/033_brgyad_stong_pa.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,995605,995642
poc/rDo rje tshig rkang.txt,corpus/065_mdo_sde_zha.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,724717,724750
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.2,rdzu 'phrul gyi rkang pa bzhi ni/ la,rdzu 'phrul gyi rkang pa bzhi ni ra,2468,2504,505016,505051
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,26.2,gs 'phags pa'i lam yan lag brgyad,gos/_'phags pa'i lam yan lag brgyad,10177,10210,20405,20440
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,26.2,ba'i yang dag par spong ba bzhi ni/ s,ba'o/_/yang dag par spong ba bzhi ni s,5584,5621,1869185,1869223
poc/rDo rje tshig rkang.txt,corpus/027_nyi_khri_kha.txt,26.2,han nyid do/ /'jig rten las 'das pa'i,hin nyid do/_/'jig rten las 'das pa'i,6382,6419,1049363,1049400
poc/rDo rje tshig rkang.txt,corpus/034_shes_rab_sna_tshogs.txt,26.2,shes rab kyi pha rol tu phyin ma la s,shes rab kyi pha rol tu phyin pa la s,4233,4270,257915,257952
poc/rDo rje tshig rkang.txt,corpus/065_mdo_sde_zha.txt,26.2,ags 'phags pa'i lam yan lag brgyad,as 'phags pa'i lam yan lag brgyad,10176,10210,476697,476730
poc/rDo rje tshig rkang.txt,corpus/103_dkar_chag.txt,26.2,ags 'phags pa'i lam yan lag brgyad,ag 'phags pa'i lam yan lag brgyad,10176,10210,568420,568453
poc/rDo rje tshig rkang.txt,corpus/057_mdo_sde_pa.txt,26.199999999999996,byang chub kyi yan lag bdun ni/ rtsa rin po che,byang chub kyi yan lag bdun gyi rin po che,6635,6682,369216,369258
poc/rDo rje tshig rkang.txt,corpus/046_mdo_sde_kha.txt,26.199999999999996,byang chub kyi yan lag bdun ni/ rtsa rin po che,byang chub kyi yan lag bdun gyi rin po che,6635,6682,21649,21691
poc/rDo rje tshig rkang.txt,corpus/064_mdo_sde_wa.txt,26.199999999999996,de bzhin gshegs pa'i sku lnga/ byang chub,de bzhin gshegs pa'i sku la gsol to/_/byang chub,4848,4889,772575,772623
poc/rDo rje tshig rkang.txt,corpus/046_mdo_sde_kha.txt,26.199999999999996,byang chub kyi yan lag bdun ni/ rtsa rin po che,byang chub kyi yan lag bdun gyi rin po che,6635,6682,826646,826688
poc/rDo rje tshig rkang.txt,corpus/059_mdo_sde_ba.txt,26.199999999999996,d pa/ 'khor ba'i chos las 'das shing / mya ngan las 'das pa'i lam,dpa' 'khor ba'i lam yang mi spong la/_mya ngan las 'das pa'i lam,6125,6190,475274,475338
poc/rDo rje tshig rkang.txt,corpus/055_mdo_sde_da.txt,26.199999999999996,de bzhin gshegs pa'i sku lnga/ byang chub,de bzhin gshegs pa'i sku la gsol to/_/byang chub,4848,4889,1182841,1182889
poc/rDo rje tshig rkang.txt,corpus/041_dkon_brtsegs_ga.txt,26.199999999999996,rten cing 'brel par 'byung ba/ gzhan dbang rt,rten cing 'brel bar 'byung ba'i sman dang /_rt,1467,1512,524742,524788
poc/rDo rje tshig rkang.txt,corpus/002_'dul_ba_kha.txt,26.19999999999999,s nas/ byang chub kyi phyogs dang mthun pa'i chos s,s pas byang chub kyi phyogs sum bcu rtsa bdun dang mthun pa'i chos bs,2360,2411,468749,468818
poc/rDo rje tshig rkang.txt,corpus/086_rgyud_'bum_tha.txt,26.0,'i grong khyer chos kyi dbyings,'i grong khyer chos kyi dbyings,10708,10739,45753,45784
poc/rDo rje tshig rkang.txt,corpus/002_'dul_ba_kha.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,571416,571461
poc/rDo rje tshig rkang.txt,corpus/057_mdo_sde_pa.txt,26.0,byin gyis brlabs nas/ byang chub,byin gyis brlabs nas byang chub,2345,2377,1092855,1092886
poc/rDo rje tshig rkang.txt,corpus/001_'dul_ba_ka.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,238981,239026
poc/rDo rje tshig rkang.txt,corpus/028_nyi_khri_ga.txt,26.0,s 'phags pa'i lam yan lag brgyad,s/_'phags pa'i lam yan lag brgyad,10178,10210,449044,449077
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,26.0,bdag byin gyis brlab pa'i rim pa,bdag byin gyis brlab pa'i rim pa,7895,7927,101856,101888
poc/rDo rje tshig rkang.txt,corpus/082_rgyud_'bum_cha.txt,26.0,byang chub sems kyi dkyil 'khor,byang chub sems kyi dkyil 'khor,9068,9099,1110864,1110895
poc/rDo rje tshig rkang.txt,corpus/088_rgyud_'bum_na.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,226969,227000
poc/rDo rje tshig rkang.txt,corpus/087_rgyud_'bum_da.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,77717,77748
poc/rDo rje tshig rkang.txt,corpus/003_'dul_ba_ga.txt,26.0,i rtags 'phags pa'i lam yan lag brgyad,i rtogs pa'i 'phags pa'i lam yan lag brgyad,10172,10210,893465,893508
poc/rDo rje tshig rkang.txt,corpus/086_rgyud_'bum_tha.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,930333,930364
poc/rDo rje tshig rkang.txt,corpus/086_rgyud_'bum_tha.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,928785,928816
poc/rDo rje tshig rkang.txt,corpus/024_'bum_da.txt,26.0,chen mo shes rab kyi pha rol tu phyin ma la,chen po ni/_shes rab kyi pha rol tu phyin pa za,4225,4268,727685,727732
poc/rDo rje tshig rkang.txt,corpus/071_mdo_sde_sha.txt,26.0,rten cing 'brel par 'byung ba'i,"rten cing 
[\[95b\]]
[\[95b.1\]]'brel par 'byung ba'i",6438,6469,364213,364266
poc/rDo rje tshig rkang.txt,corpus/046_mdo_sde_kha.txt,26.0,rdzu 'phrul gyi rkang pa bzhi ni,rdzu 'phrul gyi rkang pa bzhi ni,2468,2500,78310,78342
poc/rDo rje tshig rkang.txt,corpus/045_mdo_sde_ka.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,135118,135149
poc/rDo rje tshig rkang.txt,corpus/015_'bum_kha.txt,26.0,rdzu 'phrul gyi rkang pa bzhi ni,rdzu 'phrul gyi rkang pa bzhi ni,2468,2500,182966,182998
poc/rDo rje tshig rkang.txt,corpus/031_khri_brgyad_ga.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,887198,887229
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.0,s 'phags pa'i lam yan lag brgyad,s 'phags pa'i lam yan lag brgyad,10178,10210,470542,470574
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,672153,672184
poc/rDo rje tshig rkang.txt,corpus/079_rgyud_'bum_ga.txt,26.0,rdzu 'phrul gyi rkang pa bzhi ni,rdzu 'phrul gyi rkang pa bzhi ni,2468,2500,674551,674583
poc/rDo rje tshig rkang.txt,corpus/017_'bum_nga.txt,26.0,rdzu 'phrul gyi rkang pa bzhi ni,rdzu 'phrul gyi rkang pa bzhi ni,2468,2500,1137380,1137412
poc/rDo rje tshig rkang.txt,corpus/037_phal_chen_ga.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,380326,380357
poc/rDo rje tshig rkang.txt,corpus/032_khri_pa_nga.txt,26.0,a'i dran pa nye bar gzhag pa bzhi,a'i dran pa nye bar gzhag pa bzhi,5258,5291,915975,916008
poc/rDo rje tshig rkang.txt,corpus/036_phal_chen_kha.txt,26.0,a/ shes rab dang ye shes kyi dbang,"a/_
[\[174b.6\]]shes rab dang ye shes kyi dbang",8903,8937,627390,627437
poc/rDo rje tshig rkang.txt,corpus/030_khri_brgyad_kha.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,1179448,1179493
poc/rDo rje tshig rkang.txt,corpus/081_rgyud_'bum_ca.txt,26.0,byang chub sems kyi dkyil 'khor,byang chub sems kyi dkyil 'khor,9068,9099,584315,584346
poc/rDo rje tshig rkang.txt,corpus/016_'bum_ga.txt,26.0,s 'phags pa'i lam yan lag brgyad,s 'phags pa'i lam yan lag brgyad,10178,10210,55958,55990
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.0,rdzu 'phrul gyi rkang pa bzhi ni,rdzu 'phrul gyi rkang pa bzhi ni,2468,2500,1087410,1087442
poc/rDo rje tshig rkang.txt,corpus/075_mdo_sde_aM.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,821456,821501
poc/rDo rje tshig rkang.txt,corpus/075_mdo_sde_aM.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,848441,848486
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,878228,878259
poc/rDo rje tshig rkang.txt,corpus/090_rgyud_'bum_pha.txt,26.0,ng rten cing 'brel par 'byung ba,ng rten cing 'brel par 'byung ba,6435,6467,201920,201952
poc/rDo rje tshig rkang.txt,corpus/090_rgyud_'bum_pha.txt,26.0,rten cing 'brel par 'byung ba'i,"rten cing 'brel 
[\[50b.7\]]par 'byung ba'i",6438,6469,192951,192994
poc/rDo rje tshig rkang.txt,corpus/100_gzungs_'dus_e.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,265093,265124
poc/rDo rje tshig rkang.txt,corpus/025_'bum_na.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,869695,869726
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,26.0,rten cing 'brel par 'byung ba'i,rten cing 'brel par 'byung ba'i,6438,6469,825624,825655
poc/rDo rje tshig rkang.txt,corpus/026_nyi_khri_ka.txt,26.0,o/ /rten cing 'brel bar 'byung ba l,o/_/rten cing 'brel bar 'byung ba l,1664,1699,529480,529515
poc/rDo rje tshig rkang.txt,corpus/102_dri_med_'od_shrI.txt,26.0,rten cing 'brel par 'byung ba'i,"rten 
[\[396b.6\]]cing 'brel par 'byung ba'i",6438,6469,1592906,1592950
poc/rDo rje tshig rkang.txt,corpus/011_'dul_ba_da.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,770398,770443
poc/rDo rje tshig rkang.txt,corpus/013_'dul_ba_pa.txt,26.0,hams cad rten cing 'brel bar 'byung ba l,has pa dang /_rten cing 'brel bar 'byung ba l,1553,1593,1092450,1092495
poc/rDo rje tshig rkang.txt,corpus/022_'bum_ta.txt,26.0,s 'phags pa'i lam yan lag brgyad,s/_'phags pa'i lam yan lag brgyad,10178,10210,1380757,1380790
